,Date,Country,Confirmed,Death,Recovered,Active
0,2003-03-17,Germany,1,0,0,1
1,2003-03-17,Canada,8,2,0,6
2,2003-03-17,Singapore,20,0,0,20
3,2003-03-17,"Hong Kong SAR, China",95,1,0,94
4,2003-03-17,Switzerland,2,0,0,2
5,2003-03-17,Thailand,1,0,0,1
6,2003-03-17,Viet Nam,40,1,0,39
7,2003-03-18,Germany,2,0,0,2
8,2003-03-18,Canada,8,2,0,6
9,2003-03-18,China,0,0,0,0
10,2003-03-18,Singapore,23,0,0,23
11,2003-03-18,"Hong Kong SAR, China",123,1,0,122
12,2003-03-18,"Taiwan, China",3,0,0,3
13,2003-03-18,Thailand,1,0,0,1
14,2003-03-18,Viet Nam,57,1,0,56
15,2003-03-18,Slovenia,1,0,0,1
16,2003-03-18,United Kingdom,1,0,0,1
17,2003-03-19,Canada,8,2,0,6
18,2003-03-19,China,0,0,0,0
19,2003-03-19,Germany,1,0,0,1
20,2003-03-19,"Hong Kong SAR, China",150,5,0,145
21,2003-03-19,Singapore,31,0,0,31
22,2003-03-19,Slovenia,1,0,0,1
23,2003-03-19,Spain,1,0,0,1
24,2003-03-19,"Taiwan, China",3,0,0,3
25,2003-03-19,Thailand,1,0,0,1
26,2003-03-19,United Kingdom,1,0,0,1
27,2003-03-19,United States,11,0,0,11
28,2003-03-19,Viet Nam,56,2,0,54
29,2003-03-20,Canada,9,2,0,7
30,2003-03-20,China,0,0,0,0
31,2003-03-20,Germany,1,0,0,1
32,2003-03-20,"Hong Kong SAR, China",173,6,0,167
33,2003-03-20,Singapore,34,0,0,34
34,2003-03-20,Slovenia,1,0,0,1
35,2003-03-20,Spain,1,0,0,1
36,2003-03-20,Switzerland,7,0,0,7
37,2003-03-20,"Taiwan, China",4,0,0,4
38,2003-03-20,Thailand,1,0,0,1
39,2003-03-20,United Kingdom,2,0,0,2
40,2003-03-20,United States,11,0,0,11
41,2003-03-20,Viet Nam,62,2,0,60
42,2003-03-21,Canada,9,2,0,7
43,2003-03-21,China,0,0,0,0
44,2003-03-21,Germany,1,0,0,1
45,2003-03-21,"Hong Kong SAR, China",203,6,0,197
46,2003-03-21,Italy,1,0,0,1
47,2003-03-21,Republic of Ireland,1,0,0,1
48,2003-03-21,Singapore,39,0,0,39
49,2003-03-21,Slovenia,1,0,0,1
50,2003-03-21,Spain,1,0,0,1
51,2003-03-21,Switzerland,7,0,0,7
52,2003-03-21,"Taiwan, China",6,0,0,6
53,2003-03-21,Thailand,4,0,0,4
54,2003-03-21,United Kingdom,2,0,0,2
55,2003-03-21,United States,13,0,0,13
56,2003-03-21,Viet Nam,62,2,0,60
57,2003-03-22,Canada,9,2,0,7
58,2003-03-22,China,0,0,0,0
59,2003-03-22,Germany,2,0,0,2
60,2003-03-22,"Hong Kong SAR, China",222,7,0,215
61,2003-03-22,Italy,2,0,0,2
62,2003-03-22,Republic of Ireland,1,0,0,1
63,2003-03-22,Singapore,44,0,0,44
64,2003-03-22,Slovenia,1,0,0,1
65,2003-03-22,Spain,1,0,0,1
66,2003-03-22,Switzerland,7,0,0,7
67,2003-03-22,"Taiwan, China",6,0,0,6
68,2003-03-22,Thailand,4,0,0,4
69,2003-03-22,United Kingdom,2,0,0,2
70,2003-03-22,United States,22,0,0,22
71,2003-03-22,Viet Nam,63,2,0,61
72,2003-03-24,Canada,11,3,0,8
73,2003-03-24,China,0,0,0,0
74,2003-03-24,France,1,0,0,1
75,2003-03-24,Germany,4,0,0,4
76,2003-03-24,"Hong Kong SAR, China",260,10,0,250
77,2003-03-24,Italy,2,0,0,2
78,2003-03-24,Republic of Ireland,1,0,0,1
79,2003-03-24,Singapore,65,0,0,65
80,2003-03-24,Spain,1,0,0,1
81,2003-03-24,Switzerland,2,0,0,2
82,2003-03-24,"Taiwan, China",6,0,0,6
83,2003-03-24,Thailand,5,0,0,5
84,2003-03-24,United Kingdom,3,0,0,3
85,2003-03-24,United States,37,0,0,37
86,2003-03-24,Viet Nam,58,4,0,54
87,2003-03-25,Canada,11,3,0,8
88,2003-03-25,China,0,0,0,0
89,2003-03-25,France,1,0,0,1
90,2003-03-25,Germany,4,0,0,4
91,2003-03-25,"Hong Kong SAR, China",286,10,0,276
92,2003-03-25,Italy,2,0,0,2
93,2003-03-25,Republic of Ireland,1,0,0,1
94,2003-03-25,Singapore,69,0,0,69
95,2003-03-25,Switzerland,2,0,0,2
96,2003-03-25,"Taiwan, China",6,0,0,6
97,2003-03-25,Thailand,5,0,0,5
98,2003-03-25,United Kingdom,3,0,0,3
99,2003-03-25,United States,39,0,0,39
100,2003-03-25,Viet Nam,58,4,0,54
101,2003-03-26,Canada,19,3,0,16
102,2003-03-26,China,792,31,0,761
103,2003-03-26,"Hong Kong SAR, China",316,10,0,306
104,2003-03-26,"Taiwan, China",6,0,0,6
105,2003-03-26,France,1,0,0,1
106,2003-03-26,Germany,4,0,0,4
107,2003-03-26,Italy,3,0,0,3
108,2003-03-26,Republic of Ireland,2,0,0,2
109,2003-03-26,Singapore,74,1,0,73
110,2003-03-26,Switzerland,2,0,0,2
111,2003-03-26,Thailand,3,0,0,3
112,2003-03-26,United Kingdom,3,0,0,3
113,2003-03-26,United States,40,0,0,40
114,2003-03-26,Viet Nam,58,4,0,54
115,2003-03-27,Canada,28,3,0,25
116,2003-03-27,China,806,34,0,772
117,2003-03-27,"Hong Kong SAR, China",367,10,0,357
118,2003-03-27,"Taiwan, China",6,0,0,6
119,2003-03-27,France,1,0,0,1
120,2003-03-27,Germany,4,0,0,4
121,2003-03-27,Italy,2,0,0,2
122,2003-03-27,Republic of Ireland,2,0,0,2
123,2003-03-27,Romania,3,0,0,3
124,2003-03-27,Singapore,78,2,0,76
125,2003-03-27,Switzerland,2,0,0,2
126,2003-03-27,Thailand,3,0,0,3
127,2003-03-27,United Kingdom,3,0,0,3
128,2003-03-27,United States,45,0,0,45
129,2003-03-27,Viet Nam,58,4,0,54
130,2003-03-28,Canada,29,3,0,26
131,2003-03-28,China,806,34,0,772
132,2003-03-28,"Hong Kong SAR, China",425,10,0,415
133,2003-03-28,"Taiwan, China",10,0,0,10
134,2003-03-28,France,1,0,0,1
135,2003-03-28,Germany,4,0,0,4
136,2003-03-28,Italy,2,0,0,2
137,2003-03-28,Republic of Ireland,2,0,0,2
138,2003-03-28,Romania,3,0,0,3
139,2003-03-28,Singapore,86,2,0,84
140,2003-03-28,Switzerland,2,0,0,2
141,2003-03-28,Thailand,3,0,0,3
142,2003-03-28,United Kingdom,3,0,0,3
143,2003-03-28,United States,51,0,0,51
144,2003-03-28,Viet Nam,58,4,0,54
145,2003-03-29,Canada,37,3,0,34
146,2003-03-29,China,806,34,0,772
147,2003-03-29,"Hong Kong SAR, China",470,10,0,460
148,2003-03-29,"Taiwan, China",10,0,0,10
149,2003-03-29,France,1,0,0,1
150,2003-03-29,Germany,4,0,0,4
151,2003-03-29,Italy,2,0,0,2
152,2003-03-29,Republic of Ireland,2,0,0,2
153,2003-03-29,Romania,3,0,0,3
154,2003-03-29,Singapore,89,2,0,87
155,2003-03-29,Switzerland,3,0,0,3
156,2003-03-29,Thailand,3,1,0,2
157,2003-03-29,United Kingdom,3,0,0,3
158,2003-03-29,United States,59,0,0,59
159,2003-03-29,Viet Nam,58,4,0,54
160,2003-03-31,Canada,44,4,0,40
161,2003-03-31,China,806,34,0,772
162,2003-03-31,"Hong Kong SAR, China",530,13,0,517
163,2003-03-31,"Taiwan, China",10,0,0,10
164,2003-03-31,France,1,0,0,1
165,2003-03-31,Germany,5,0,0,5
166,2003-03-31,Italy,2,0,0,2
167,2003-03-31,Republic of Ireland,2,0,0,2
168,2003-03-31,Romania,3,0,0,3
169,2003-03-31,Singapore,91,2,0,89
170,2003-03-31,Switzerland,3,0,0,3
171,2003-03-31,Thailand,5,1,0,4
172,2003-03-31,United Kingdom,3,0,0,3
173,2003-03-31,United States,59,0,0,59
174,2003-03-31,Viet Nam,58,4,0,54
175,2003-04-01,Australia,1,0,0,1
176,2003-04-01,Belgium,1,0,0,1
177,2003-04-01,Canada,53,4,0,49
178,2003-04-01,China,806,34,0,772
179,2003-04-01,"Hong Kong SAR, China",685,16,0,669
180,2003-04-01,"Taiwan, China",13,0,0,13
181,2003-04-01,France,1,0,0,1
182,2003-04-01,Germany,5,0,0,5
183,2003-04-01,Italy,3,0,0,3
184,2003-04-01,Republic of Ireland,2,0,0,2
185,2003-04-01,Romania,3,0,0,3
186,2003-04-01,Singapore,92,3,0,89
187,2003-04-01,Switzerland,3,0,0,3
188,2003-04-01,Thailand,6,1,0,5
189,2003-04-01,United Kingdom,3,0,0,3
190,2003-04-01,United States,69,0,0,69
191,2003-04-01,Viet Nam,58,4,0,54
192,2003-04-02,Australia,1,0,0,1
193,2003-04-02,Belgium,1,0,0,1
194,2003-04-02,Canada,58,6,0,52
195,2003-04-02,China,1190,46,0,1144
196,2003-04-02,"Hong Kong SAR, China",708,16,0,692
197,2003-04-02,"Taiwan, China",13,0,0,13
198,2003-04-02,France,1,0,0,1
199,2003-04-02,Germany,5,0,0,5
200,2003-04-02,Italy,3,0,0,3
201,2003-04-02,Republic of Ireland,2,0,0,2
202,2003-04-02,Romania,3,0,0,3
203,2003-04-02,Singapore,95,4,0,91
204,2003-04-02,Spain,1,0,0,1
205,2003-04-02,Switzerland,2,0,0,2
206,2003-04-02,Thailand,7,2,0,5
207,2003-04-02,United Kingdom,3,0,0,3
208,2003-04-02,United States,72,0,0,72
209,2003-04-02,Viet Nam,58,4,0,54
210,2003-04-03,Australia,1,0,0,1
211,2003-04-03,Belgium,1,0,0,1
212,2003-04-03,Brazil,1,0,0,1
213,2003-04-03,Canada,62,6,0,56
214,2003-04-03,China,1190,46,0,1144
215,2003-04-03,"Hong Kong SAR, China",734,17,0,717
216,2003-04-03,"Taiwan, China",14,0,0,14
217,2003-04-03,France,3,0,0,3
218,2003-04-03,Germany,5,0,0,5
219,2003-04-03,Italy,3,0,0,3
220,2003-04-03,Republic of Ireland,1,0,0,1
221,2003-04-03,Romania,1,0,0,1
222,2003-04-03,Singapore,98,4,0,94
223,2003-04-03,Switzerland,2,0,0,2
224,2003-04-03,Thailand,7,2,0,5
225,2003-04-03,United Kingdom,3,0,0,3
226,2003-04-03,United States,85,0,0,85
227,2003-04-03,Viet Nam,59,4,0,55
228,2003-04-04,Australia,1,0,0,1
229,2003-04-04,Belgium,1,0,0,1
230,2003-04-04,Brazil,1,0,0,1
231,2003-04-04,Canada,69,7,0,62
232,2003-04-04,China,1220,49,0,1171
233,2003-04-04,"Hong Kong SAR, China",761,17,0,744
234,2003-04-04,"Taiwan, China",15,0,0,15
235,2003-04-04,France,3,0,0,3
236,2003-04-04,Germany,5,0,0,5
237,2003-04-04,Italy,3,0,0,3
238,2003-04-04,Republic of Ireland,1,0,0,1
239,2003-04-04,Romania,1,0,0,1
240,2003-04-04,Singapore,100,5,0,95
241,2003-04-04,Spain,1,0,0,1
242,2003-04-04,Switzerland,2,0,0,2
243,2003-04-04,Thailand,7,2,0,5
244,2003-04-04,United Kingdom,3,0,0,3
245,2003-04-04,United States,100,0,0,100
246,2003-04-04,Viet Nam,59,4,0,55
247,2003-04-05,Australia,1,0,0,1
248,2003-04-05,Belgium,1,0,0,1
249,2003-04-05,Brazil,1,0,0,1
250,2003-04-05,Canada,74,7,0,67
251,2003-04-05,China,1220,49,0,1171
252,2003-04-05,"Hong Kong SAR, China",800,20,0,780
253,2003-04-05,"Taiwan, China",17,0,0,17
254,2003-04-05,France,3,0,0,3
255,2003-04-05,Germany,5,0,0,5
256,2003-04-05,Italy,3,0,0,3
257,2003-04-05,Malaysia,1,1,0,0
258,2003-04-05,Republic of Ireland,1,0,0,1
259,2003-04-05,Romania,1,0,0,1
260,2003-04-05,Singapore,101,6,0,95
261,2003-04-05,Spain,1,0,0,1
262,2003-04-05,Switzerland,1,0,0,1
263,2003-04-05,Thailand,7,2,0,5
264,2003-04-05,United Kingdom,4,0,0,4
265,2003-04-05,United States,115,0,0,115
266,2003-04-05,Viet Nam,59,4,0,55
267,2003-04-07,Australia,1,0,0,1
268,2003-04-07,Brazil,1,0,0,1
269,2003-04-07,Canada,90,9,0,81
270,2003-04-07,China,1268,53,0,1215
271,2003-04-07,"Hong Kong SAR, China",883,23,0,860
272,2003-04-07,"Taiwan, China",21,0,0,21
273,2003-04-07,France,3,0,0,3
274,2003-04-07,Germany,5,0,0,5
275,2003-04-07,Italy,3,0,0,3
276,2003-04-07,Malaysia,1,1,0,0
277,2003-04-07,Republic of Ireland,1,0,0,1
278,2003-04-07,Romania,1,0,0,1
279,2003-04-07,Singapore,106,6,0,100
280,2003-04-07,Spain,1,0,0,1
281,2003-04-07,Switzerland,1,0,0,1
282,2003-04-07,Thailand,7,2,0,5
283,2003-04-07,United Kingdom,5,0,0,5
284,2003-04-07,United States,141,0,0,141
285,2003-04-07,Viet Nam,62,4,0,58
286,2003-04-08,Australia,1,0,0,1
287,2003-04-08,Brazil,1,0,0,1
288,2003-04-08,Canada,91,10,0,81
289,2003-04-08,China,1279,53,0,1226
290,2003-04-08,"Hong Kong SAR, China",928,25,0,903
291,2003-04-08,"Taiwan, China",19,0,0,19
292,2003-04-08,France,4,0,0,4
293,2003-04-08,Germany,5,0,0,5
294,2003-04-08,Italy,3,0,0,3
295,2003-04-08,Malaysia,1,1,0,0
296,2003-04-08,Republic of Ireland,1,0,0,1
297,2003-04-08,Romania,1,0,0,1
298,2003-04-08,Singapore,113,8,0,105
299,2003-04-08,Spain,1,0,0,1
300,2003-04-08,Switzerland,1,0,0,1
301,2003-04-08,Thailand,7,2,0,5
302,2003-04-08,United Kingdom,5,0,0,5
303,2003-04-08,United States,148,0,0,148
304,2003-04-08,Viet Nam,62,4,0,58
305,2003-04-09,Brazil,1,0,0,1
306,2003-04-09,Canada,94,10,0,84
307,2003-04-09,China,1280,53,0,1227
308,2003-04-09,"Hong Kong SAR, China",970,27,0,943
309,2003-04-09,"Taiwan, China",19,0,0,19
310,2003-04-09,France,4,0,0,4
311,2003-04-09,Germany,5,0,0,5
312,2003-04-09,Italy,3,0,0,3
313,2003-04-09,Malaysia,1,1,0,0
314,2003-04-09,Republic of Ireland,1,0,0,1
315,2003-04-09,Romania,1,0,0,1
316,2003-04-09,Singapore,118,9,0,109
317,2003-04-09,Spain,1,0,0,1
318,2003-04-09,Switzerland,1,0,0,1
319,2003-04-09,Thailand,7,2,0,5
320,2003-04-09,United Kingdom,5,0,0,5
321,2003-04-09,United States,149,0,0,149
322,2003-04-09,Viet Nam,62,4,0,58
323,2003-04-10,Brazil,2,0,0,2
324,2003-04-10,Canada,97,10,22,65
325,2003-04-10,China,1290,55,1025,210
326,2003-04-10,"Hong Kong SAR, China",998,30,154,814
327,2003-04-10,"Taiwan, China",19,0,5,14
328,2003-04-10,France,4,0,0,4
329,2003-04-10,Germany,6,0,2,4
330,2003-04-10,Italy,3,0,1,2
331,2003-04-10,Kuwait,1,0,0,1
332,2003-04-10,Malaysia,3,1,0,2
333,2003-04-10,Republic of Ireland,1,0,1,0
334,2003-04-10,Romania,1,0,0,1
335,2003-04-10,Singapore,126,9,75,42
336,2003-04-10,Spain,1,0,0,1
337,2003-04-10,Switzerland,1,0,1,0
338,2003-04-10,Thailand,7,2,5,0
339,2003-04-10,United Kingdom,5,0,3,2
340,2003-04-10,United States,154,0,0,154
341,2003-04-10,Viet Nam,62,4,43,15
342,2003-04-11,Brazil,2,0,0,2
343,2003-04-11,Canada,98,10,25,63
344,2003-04-11,China,1309,58,1037,214
345,2003-04-11,"Hong Kong SAR, China",1059,32,169,858
346,2003-04-11,"Taiwan, China",21,0,6,15
347,2003-04-11,France,5,0,0,5
348,2003-04-11,Germany,6,0,4,2
349,2003-04-11,Italy,3,0,2,1
350,2003-04-11,Japan,4,0,0,4
351,2003-04-11,Kuwait,1,0,0,1
352,2003-04-11,Malaysia,4,1,0,3
353,2003-04-11,Republic of Ireland,1,0,1,0
354,2003-04-11,Romania,1,0,0,1
355,2003-04-11,Singapore,133,9,77,47
356,2003-04-11,South Africa,1,0,0,1
357,2003-04-11,Spain,1,0,0,1
358,2003-04-11,Switzerland,1,0,1,0
359,2003-04-11,Thailand,7,2,5,0
360,2003-04-11,United Kingdom,5,0,3,2
361,2003-04-11,United States,166,0,0,166
362,2003-04-11,Viet Nam,62,4,43,15
363,2003-04-12,Brazil,2,0,0,2
364,2003-04-12,Canada,101,10,26,65
365,2003-04-12,China,1309,58,1037,214
366,2003-04-12,"Hong Kong SAR, China",1108,35,215,858
367,2003-04-12,"Taiwan, China",23,0,7,16
368,2003-04-12,France,5,0,1,4
369,2003-04-12,Germany,6,0,4,2
370,2003-04-12,Italy,3,0,2,1
371,2003-04-12,Japan,4,0,0,4
372,2003-04-12,Kuwait,1,0,0,1
373,2003-04-12,Malaysia,4,1,0,3
374,2003-04-12,Republic of Ireland,1,0,1,0
375,2003-04-12,Romania,1,0,0,1
376,2003-04-12,Singapore,147,9,77,61
377,2003-04-12,South Africa,1,0,0,1
378,2003-04-12,Spain,1,0,0,1
379,2003-04-12,Switzerland,1,0,1,0
380,2003-04-12,Thailand,8,2,5,1
381,2003-04-12,United Kingdom,6,0,3,3
382,2003-04-12,United States,166,0,0,166
383,2003-04-12,China,62,4,46,12
384,2003-04-14,Brazil,2,0,0,2
385,2003-04-14,Canada,100,13,27,60
386,2003-04-14,China,1418,64,1088,266
387,2003-04-14,"Hong Kong SAR, China",1190,47,229,914
388,2003-04-14,"Taiwan, China",23,0,7,16
389,2003-04-14,France,5,0,1,4
390,2003-04-14,Germany,6,0,4,2
391,2003-04-14,Indonesia,1,0,0,1
392,2003-04-14,Italy,3,0,2,1
393,2003-04-14,Kuwait,1,0,0,1
394,2003-04-14,Malaysia,4,1,0,3
395,2003-04-14,Philippines,1,0,1,0
396,2003-04-14,Republic of Ireland,1,0,1,0
397,2003-04-14,Romania,1,0,0,1
398,2003-04-14,Singapore,158,12,84,62
399,2003-04-14,South Africa,1,0,0,1
400,2003-04-14,Spain,1,0,0,1
401,2003-04-14,Sweden,1,0,0,1
402,2003-04-14,Switzerland,1,0,1,0
403,2003-04-14,Thailand,8,2,5,1
404,2003-04-14,United Kingdom,6,0,3,3
405,2003-04-14,United States,174,0,0,174
406,2003-04-14,Viet Nam,63,5,46,12
407,2003-04-15,Brazil,2,0,0,2
408,2003-04-15,Canada,100,13,27,60
409,2003-04-15,China,1418,64,1088,266
410,2003-04-15,"Hong Kong SAR, China",1232,56,243,933
411,2003-04-15,"Taiwan, China",23,0,7,16
412,2003-04-15,France,5,0,1,4
413,2003-04-15,Germany,6,0,4,2
414,2003-04-15,Indonesia,1,0,0,1
415,2003-04-15,Italy,3,0,2,1
416,2003-04-15,Japan,1,0,0,1
417,2003-04-15,Kuwait,1,0,0,1
418,2003-04-15,Malaysia,4,1,0,3
419,2003-04-15,Philippines,1,0,1,0
420,2003-04-15,Republic of Ireland,1,0,1,0
421,2003-04-15,Romania,1,0,1,0
422,2003-04-15,Singapore,162,13,85,64
423,2003-04-15,South Africa,1,0,0,1
424,2003-04-15,Spain,1,0,0,1
425,2003-04-15,Sweden,1,0,0,1
426,2003-04-15,Switzerland,1,0,1,0
427,2003-04-15,Thailand,8,2,5,1
428,2003-04-15,United Kingdom,6,0,3,3
429,2003-04-15,United States,193,0,0,193
430,2003-04-15,Viet Nam,63,5,46,12
431,2003-04-16,Brazil,2,0,0,2
432,2003-04-16,Canada,103,13,37,53
433,2003-04-16,China,1432,64,1094,274
434,2003-04-16,"Hong Kong SAR, China",1268,61,257,950
435,2003-04-16,"Taiwan, China",27,0,10,17
436,2003-04-16,France,5,0,1,4
437,2003-04-16,Germany,6,0,4,2
438,2003-04-16,Indonesia,1,0,0,1
439,2003-04-16,Italy,3,0,2,1
440,2003-04-16,Japan,1,0,0,1
441,2003-04-16,Kuwait,1,0,0,1
442,2003-04-16,Malaysia,5,1,0,4
443,2003-04-16,Philippines,1,0,1,0
444,2003-04-16,Republic of Ireland,1,0,1,0
445,2003-04-16,Romania,1,0,1,0
446,2003-04-16,Singapore,162,13,85,64
447,2003-04-16,South Africa,1,0,0,1
448,2003-04-16,Spain,1,0,0,1
449,2003-04-16,Sweden,1,0,0,1
450,2003-04-16,Switzerland,1,0,1,0
451,2003-04-16,Thailand,8,2,5,1
452,2003-04-16,United Kingdom,6,0,3,3
453,2003-04-16,United States,193,0,0,193
454,2003-04-16,Viet Nam,63,5,46,12
455,2003-04-17,Australia,3,0,3,0
456,2003-04-17,Brazil,2,0,0,2
457,2003-04-17,Canada,126,12,46,68
458,2003-04-17,China,1457,65,1107,285
459,2003-04-17,"Hong Kong SAR, China",1297,65,272,960
460,2003-04-17,"Taiwan, China",27,0,10,17
461,2003-04-17,France,5,0,1,4
462,2003-04-17,Germany,6,0,4,2
463,2003-04-17,India,1,0,0,1
464,2003-04-17,Indonesia,1,0,0,1
465,2003-04-17,Italy,3,0,2,1
466,2003-04-17,Japan,2,0,0,2
467,2003-04-17,Kuwait,1,0,0,1
468,2003-04-17,Malaysia,5,1,0,4
469,2003-04-17,Mongolia,3,0,3,0
470,2003-04-17,Philippines,1,0,1,0
471,2003-04-17,Republic of Ireland,1,0,1,0
472,2003-04-17,Romania,1,0,1,0
473,2003-04-17,Singapore,167,15,91,61
474,2003-04-17,South Africa,1,0,0,1
475,2003-04-17,Spain,1,0,0,1
476,2003-04-17,Sweden,1,0,0,1
477,2003-04-17,Switzerland,1,0,1,0
478,2003-04-17,Thailand,8,2,5,1
479,2003-04-17,United Kingdom,6,0,3,3
480,2003-04-17,United States,199,0,0,199
481,2003-04-17,Viet Nam,63,5,46,12
482,2003-04-18,Australia,3,0,3,0
483,2003-04-18,Brazil,2,0,0,2
484,2003-04-18,Canada,132,12,54,66
485,2003-04-18,China,1512,65,1140,307
486,2003-04-18,"Hong Kong SAR, China",1358,81,363,914
487,2003-04-18,"Taiwan, China",29,0,17,12
488,2003-04-18,France,5,0,1,4
489,2003-04-18,Germany,6,0,4,2
490,2003-04-18,India,1,0,1,0
491,2003-04-18,Indonesia,1,0,0,1
492,2003-04-18,Italy,3,0,2,1
493,2003-04-18,Japan,4,0,0,4
494,2003-04-18,Kuwait,1,0,0,1
495,2003-04-18,Malaysia,5,1,0,4
496,2003-04-18,Mongolia,3,0,3,0
497,2003-04-18,Philippines,1,0,1,0
498,2003-04-18,Republic of Ireland,1,0,1,0
499,2003-04-18,Romania,1,0,1,0
500,2003-04-18,Singapore,177,16,100,61
501,2003-04-18,South Africa,1,0,0,1
502,2003-04-18,Spain,1,0,0,1
503,2003-04-18,Sweden,3,0,0,3
504,2003-04-18,Switzerland,1,0,1,0
505,2003-04-18,Thailand,7,2,6,-1
506,2003-04-18,United Kingdom,6,0,5,1
507,2003-04-18,United States,220,0,0,220
508,2003-04-18,Viet Nam,63,5,46,12
509,2003-04-19,Australia,3,0,3,0
510,2003-04-19,Brazil,2,0,0,2
511,2003-04-19,Canada,132,12,54,66
512,2003-04-19,China,1512,65,1140,307
513,2003-04-19,"Hong Kong SAR, China",1358,81,363,914
514,2003-04-19,"Taiwan, China",29,0,17,12
515,2003-04-19,France,5,0,1,4
516,2003-04-19,Germany,6,0,4,2
517,2003-04-19,India,1,0,1,0
518,2003-04-19,Indonesia,1,0,0,1
519,2003-04-19,Italy,3,0,2,1
520,2003-04-19,Japan,4,0,0,4
521,2003-04-19,Kuwait,1,0,0,1
522,2003-04-19,Malaysia,5,1,0,4
523,2003-04-19,Mongolia,3,0,3,0
524,2003-04-19,Philippines,1,0,1,0
525,2003-04-19,Republic of Ireland,1,0,1,0
526,2003-04-19,Romania,1,0,1,0
527,2003-04-19,Singapore,177,16,100,61
528,2003-04-19,South Africa,1,0,0,1
529,2003-04-19,Spain,1,0,0,1
530,2003-04-19,Sweden,3,0,0,3
531,2003-04-19,Switzerland,1,0,1,0
532,2003-04-19,Thailand,7,2,6,-1
533,2003-04-19,United Kingdom,6,0,5,1
534,2003-04-19,United States,220,0,0,220
535,2003-04-19,Viet Nam,63,5,46,12
536,2003-04-21,Australia,3,0,3,0
537,2003-04-21,Brazil,2,0,0,2
538,2003-04-21,Canada,132,12,54,66
539,2003-04-21,China,1959,86,1187,686
540,2003-04-21,"Hong Kong SAR, China",1402,94,436,872
541,2003-04-21,"Taiwan, China",29,0,17,12
542,2003-04-21,France,5,0,1,4
543,2003-04-21,Germany,6,0,4,2
544,2003-04-21,India,1,0,1,0
545,2003-04-21,Indonesia,1,0,0,1
546,2003-04-21,Italy,3,0,2,1
547,2003-04-21,Japan,5,0,0,5
548,2003-04-21,Kuwait,1,0,1,0
549,2003-04-21,Malaysia,6,1,0,5
550,2003-04-21,Mongolia,3,0,3,0
551,2003-04-21,Philippines,2,1,1,0
552,2003-04-21,Republic of Ireland,1,0,1,0
553,2003-04-21,Romania,1,0,1,0
554,2003-04-21,Singapore,178,16,104,58
555,2003-04-21,South Africa,1,0,0,1
556,2003-04-21,Spain,1,0,0,1
557,2003-04-21,Sweden,3,0,0,3
558,2003-04-21,Switzerland,1,0,1,0
559,2003-04-21,Thailand,7,2,5,0
560,2003-04-21,United Kingdom,6,0,5,1
561,2003-04-21,United States,39,0,0,39
562,2003-04-21,Viet Nam,63,5,46,12
563,2003-04-22,Australia,3,0,3,0
564,2003-04-22,Brazil,2,0,0,2
565,2003-04-22,Canada,139,13,65,61
566,2003-04-22,China,2001,92,1201,708
567,2003-04-22,"Hong Kong SAR, China",1434,99,461,874
568,2003-04-22,"Taiwan, China",29,0,21,8
569,2003-04-22,France,5,0,1,4
570,2003-04-22,Germany,7,0,6,1
571,2003-04-22,India,1,0,1,0
572,2003-04-22,Indonesia,1,0,0,1
573,2003-04-22,Italy,3,0,2,1
574,2003-04-22,Japan,2,0,0,2
575,2003-04-22,Kuwait,1,0,1,0
576,2003-04-22,Malaysia,6,1,0,5
577,2003-04-22,Mongolia,3,0,3,0
578,2003-04-22,Philippines,2,1,1,0
579,2003-04-22,Republic of Ireland,1,0,1,0
580,2003-04-22,Romania,1,0,1,0
581,2003-04-22,Singapore,186,16,110,60
582,2003-04-22,South Africa,1,0,0,1
583,2003-04-22,Spain,1,0,0,1
584,2003-04-22,Sweden,3,0,0,3
585,2003-04-22,Switzerland,1,0,1,0
586,2003-04-22,Thailand,7,2,5,0
587,2003-04-22,United Kingdom,6,0,5,1
588,2003-04-22,United States,38,0,0,38
589,2003-04-22,Viet Nam,63,5,46,12
590,2003-04-23,Australia,4,0,3,1
591,2003-04-23,Brazil,2,0,0,2
592,2003-04-23,Canada,140,13,65,62
593,2003-04-23,China,2305,106,1231,968
594,2003-04-23,"Hong Kong SAR, China",1458,105,522,831
595,2003-04-23,"Taiwan, China",37,0,21,16
596,2003-04-23,France,5,0,1,4
597,2003-04-23,Germany,7,0,6,1
598,2003-04-23,India,1,0,1,0
599,2003-04-23,Indonesia,1,0,0,1
600,2003-04-23,Italy,3,0,2,1
601,2003-04-23,Japan,2,0,0,2
602,2003-04-23,Kuwait,1,0,1,0
603,2003-04-23,Malaysia,5,2,2,1
604,2003-04-23,Mongolia,3,0,3,0
605,2003-04-23,Philippines,2,1,1,0
606,2003-04-23,Republic of Ireland,1,0,1,0
607,2003-04-23,Romania,1,0,1,0
608,2003-04-23,Singapore,189,17,114,58
609,2003-04-23,South Africa,1,0,0,1
610,2003-04-23,Spain,1,0,0,1
611,2003-04-23,Sweden,3,0,0,3
612,2003-04-23,Switzerland,1,0,1,0
613,2003-04-23,Thailand,7,2,5,0
614,2003-04-23,United Kingdom,6,0,5,1
615,2003-04-23,United States,39,0,0,39
616,2003-04-23,Viet Nam,63,5,46,12
617,2003-04-24,Brazil,2,0,2,0
618,2003-04-24,Bulgaria,1,0,0,1
